39,null,null, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,2174,0,40, United-States, <=50K
57,null,null, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
26,null,null, Bachelors,13, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
55,null,null, Bachelors,13, Widowed, Sales, Unmarried, White, Female,0,0,15, United-States, <=50K
51,null,null, Bachelors,13, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
35,null,null, Assoc-acdm,12, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,30, Jamaica, <=50K
31,null,null, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
17,null,null, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,8, United-States, <=50K
38,null,null, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
39,null,null, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,50, United-States, >50K
29,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
39,null,null, Assoc-voc,11, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
42,null,null, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
46,null,null, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
73,null,null, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, United-States, <=50K
47,null,null, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,1876,40, United-States, <=50K
28,null,null, HS-grad,9, Never-married, Sales, Unmarried, White, Female,0,0,70, United-States, <=50K
27,null,null, 10th,6, Never-married, Sales, Other-relative, White, Male,0,1980,40, United-States, <=50K
38,null,null, Prof-school,15, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
19,null,null, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
60,null,null, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
24,null,null, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
52,null,null, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36,null,null, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
26,null,null, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Canada, <=50K
28,null,null, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,16, United-States, <=50K
38,null,null, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
47,null,null, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
50,null,null, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
27,null,null, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
47,null,null, Some-college,10, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
36,null,null, 10th,6, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,3464,0,40, United-States, <=50K
49,null,null, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
68,null,null, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,48, United-States, >50K
63,null,null, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
36,null,null, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
42,null,null, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
28,null,null, Masters,14, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,45, United-States, <=50K
68,null,null, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,8, United-States, <=50K
38,null,null, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,22, United-States, <=50K
43,null,null, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
49,null,null, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
59,null,null, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
25,null,null, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
26,null,null, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,36, United-States, <=50K
59,null,null, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States, <=50K
34,null,null, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
34,null,null, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,43, India, >50K
67,null,null, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
45,null,null, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,44, United-States, <=50K
64,null,null, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
51,null,null, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Canada, >50K
31,null,null, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K
42,null,null, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
65,null,null, 5th-6th,3, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23,null,null, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
31,null,null, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
33,null,null, 10th,6, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
17,null,null, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
63,null,null, Masters,14, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,46, United-States, <=50K
48,null,null, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
45,null,null, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
17,null,null, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
26,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38,null,null, Some-college,10, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
29,null,null, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44,null,null, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
43,null,null, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39,null,null, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43,null,null, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
23,null,null, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
19,null,null, HS-grad,9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
49,null,null, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
52,null,null, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, United-States, <=50K
32,null,null, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
38,null,null, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,4508,0,40, United-States, <=50K
25,null,null, 5th-6th,3, Never-married, ?, Unmarried, White, Female,0,0,25, El-Salvador, <=50K
44,null,null, Some-college,10, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
63,null,null, 7th-8th,4, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42,null,null, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,0,0,60, ?, <=50K
21,null,null, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, Columbia, <=50K
32,null,null, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24,null,null, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
50,null,null, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
26,null,null, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, >50K
35,null,null, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
31,null,null, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
24,null,null, 1st-4th,2, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,66, Mexico, <=50K
40,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,56, United-States, <=50K
31,null,null, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, <=50K
43,null,null, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Poland, <=50K
44,null,null, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
40,null,null, Bachelors,13, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
75,null,null, 5th-6th,3, Married-civ-spouse, ?, Husband, White, Male,0,0,25, United-States, <=50K
52,null,null, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,3137,0,42, United-States, <=50K
51,null,null, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39,null,null, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40,null,null, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,7688,0,50, United-States, >50K
40,null,null, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
33,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38,null,null, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
29,null,null, Assoc-voc,11, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,50, United-States, <=50K
37,null,null, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,37, United-States, <=50K
37,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,45, United-States, >50K
19,null,null, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
46,null,null, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
46,null,null, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37,null,null, Some-college,10, Never-married, Protective-serv, Own-child, Black, Male,0,0,30, United-States, <=50K
34,null,null, Some-college,10, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, ?, <=50K
38,null,null, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,43, United-States, <=50K
26,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34,null,null, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
57,null,null, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33,null,null, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, <=50K
26,null,null, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
20,null,null, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,84, United-States, <=50K
38,null,null, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, United-States, >50K
61,null,null, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,6, United-States, <=50K
36,null,null, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, ?, >50K
61,null,null, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,3103,0,40, United-States, >50K
17,null,null, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,16, United-States, <=50K
40,null,null, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, >50K
18,null,null, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
21,null,null, Assoc-acdm,12, Never-married, Sales, Own-child, White, Female,0,0,32, United-States, <=50K
41,null,null, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, Peru, <=50K
46,null,null, 11th,7, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
55,null,null, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27,null,null, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Male,0,0,52, United-States, <=50K
39,null,null, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,42, United-States, <=50K
36,null,null, HS-grad,9, Never-married, Transport-moving, Own-child, Black, Male,0,0,48, United-States, <=50K
51,null,null, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,3908,0,40, United-States, <=50K
27,null,null, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
30,null,null, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42,null,null, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,47, United-States, <=50K
23,null,null, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
56,null,null, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
41,null,null, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
49,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, <=50K
46,null,null, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
54,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
38,null,null, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,43, United-States, >50K
45,null,null, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, India, >50K
50,null,null, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,30, United-States, >50K
22,null,null, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
31,null,null, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Ireland, <=50K
27,null,null, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
34,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46,null,null, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
47,null,null, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
36,null,null, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22,null,null, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
51,null,null, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,2002,45, United-States, <=50K
43,null,null, Some-college,10, Divorced, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
54,null,null, Some-college,10, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
24,null,null, 9th,5, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
29,null,null, Prof-school,15, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,55, United-States, <=50K
40,null,null, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
18,null,null, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
31,null,null, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
57,null,null, Doctorate,16, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, Germany, >50K
32,null,null, Masters,14, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48,null,null, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24,null,null, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
24,null,null, Assoc-acdm,12, Divorced, Other-service, Not-in-family, White, Female,0,0,22, United-States, <=50K
24,null,null, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
49,null,null, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,30, United-States, >50K
27,null,null, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1573,70, United-States, <=50K
37,null,null, Some-college,10, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
33,null,null, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
19,null,null, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
45,null,null, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
54,null,null, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
47,null,null, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,625,40, United-States, <=50K
22,null,null, Some-college,10, Married-spouse-absent, Sales, Own-child, Other, Female,0,0,22, Dominican-Republic, <=50K
20,null,null, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36,null,null, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
49,null,null, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
58,null,null, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
20,null,null, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, ?, <=50K
34,null,null, Bachelors,13, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
36,null,null, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,44, United-States, >50K
28,null,null, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,4101,0,60, United-States, <=50K
38,null,null, Assoc-voc,11, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
32,null,null, 11th,7, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
35,null,null, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
51,null,null, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
33,null,null, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
71,null,null, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,15, Germany, <=50K
48,null,null, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
53,null,null, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
40,null,null, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
64,null,null, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,5, United-States, <=50K
42,null,null, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K
25,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
66,null,null, Some-college,10, Widowed, Sales, Unmarried, White, Female,0,0,50, United-States, >50K
59,null,null, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, ?, >50K
42,null,null, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
24,null,null, HS-grad,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
19,null,null, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
26,null,null, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
22,null,null, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K
33,null,null, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
63,null,null, 11th,7, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,12, United-States, <=50K
20,null,null, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K
33,null,null, 5th-6th,3, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
57,null,null, 7th-8th,4, Married-civ-spouse, ?, Wife, White, Female,1173,0,45, Puerto-Rico, <=50K
56,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
70,null,null, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,24, United-States, >50K
42,null,null, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
25,null,null, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28,null,null, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
80,null,null, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,1409,0,40, United-States, <=50K
36,null,null, 10th,6, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37,null,null, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
38,null,null, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
52,null,null, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
49,null,null, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30,null,null, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
36,null,null, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male,7688,0,50, United-States, >50K
70,null,null, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
55,null,null, Some-college,10, Widowed, Farming-fishing, Not-in-family, White, Male,0,2258,62, United-States, >50K
25,null,null, Bachelors,13, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
59,null,null, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Italy, >50K
22,null,null, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
41,null,null, Assoc-acdm,12, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
62,null,null, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
54,null,null, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
38,null,null, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
52,null,null, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States, >50K
36,null,null, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
74,null,null, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
35,null,null, 5th-6th,3, Married-civ-spouse, Other-service, Wife, White, Female,0,0,15, Mexico, <=50K
41,null,null, 12th,8, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30,null,null, Assoc-voc,11, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
25,null,null, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
35,null,null, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,13550,0,60, United-States, >50K
38,null,null, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
34,null,null, Masters,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1848,40, United-States, >50K
48,null,null, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
50,null,null, 5th-6th,3, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
19,null,null, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
51,null,null, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39,null,null, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
20,null,null, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
17,null,null, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
42,null,null, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
25,null,null, Some-college,10, Never-married, Other-service, Other-relative, Other, Female,0,0,25, Ecuador, <=50K
36,null,null, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
65,null,null, Doctorate,16, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32,null,null, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,70, United-States, >50K
33,null,null, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
32,null,null, Some-college,10, Never-married, Tech-support, Unmarried, Black, Female,0,0,20, United-States, <=50K
25,null,null, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41,null,null, Some-college,10, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
44,null,null, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
72,null,null, 10th,6, Married-civ-spouse, Other-service, Husband, White, Male,2414,0,12, United-States, <=50K
36,null,null, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,52, United-States, <=50K
67,null,null, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1797,0,20, United-States, <=50K
28,null,null, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,4064,0,45, United-States, <=50K
